,Unnamed: 0,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
10,10,Éducation,Diplôme universtaire,2018,dh1ged_4/fg1fgiv,0.174241502,7.815108573,0.149083906,0.20263343600000006,223,Percentage of donors,Percentage of total donors,10,NL,
11,11,Catégorie de revenu familial,Moins de 25 000 $,2018,famincg2_1/fg1fgiv,0.116215754,11.92275209,0.091636378,0.146325963,112,Percentage of donors,Percentage of total donors,10,NL,
12,12,Catégorie de revenu familial,25 000 $ à 49 999 $,2018,famincg2_2/fg1fgiv,0.18553938600000006,6.987817534,0.161403027,0.212371059,199,Percentage of donors,Percentage of total donors,10,NL,
13,13,Catégorie de revenu familial,50 000 $ a 74 999 $,2018,famincg2_3/fg1fgiv,0.118098953,9.968469702,0.096857729,0.14325953800000002,150,Percentage of donors,Percentage of total donors,10,NL,
14,14,Catégorie de revenu familial,75 000 $ à 99 999 $,2018,famincg2_4/fg1fgiv,0.209106695,8.09425077,0.17778981,0.244300858,225,Percentage of donors,Percentage of total donors,10,NL,
15,15,Catégorie de revenu familial,100 000 $ à 124 999 $,2018,famincg2_5/fg1fgiv,0.08192617,11.76682054,0.064871554,0.102970702,101,Percentage of donors,Percentage of total donors,10,NL,
16,16,Catégorie de revenu familial,125 000 $ et plus,2018,famincg2_6/fg1fgiv,0.289113043,5.487994952,0.258961997,0.321252725,312,Percentage of donors,Percentage of total donors,10,NL,
17,17,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2018,ree_02_1/fg1fgiv,0.147423517,8.405461514,0.124700302,0.173466815,152,Percentage of donors,Percentage of total donors,10,NL,
18,18,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2018,ree_02_2/fg1fgiv,0.079122453,12.0554802,0.062295968,0.100009134,96,Percentage of donors,Percentage of total donors,10,NL,
19,19,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2018,ree_02_3/fg1fgiv,0.127489093,10.5882084,0.10323651,0.156445199,121,Percentage of donors,Percentage of total donors,10,NL,
20,20,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2018,ree_02_4/fg1fgiv,0.183292103,9.148988897999999,0.152607619,0.218555004,188,Percentage of donors,Percentage of total donors,10,NL,
21,21,Fréquence de la fréquentation religieuse,Pas du tout,2018,ree_02_5/fg1fgiv,0.462672833,4.313000244,0.423776241,0.5020291179999999,419,Percentage of donors,Percentage of total donors,10,NL,
22,22,Genre,Hommes,2018,gndr_1/fg1fgiv,0.490066043,1.8000000000000001e-06,0.490066025,0.49006606,490,Percentage of donors,Percentage of total donors,10,NL,
23,23,Genre,Femmes,2018,gndr_2/fg1fgiv,0.509933957,1.73e-06,0.50993394,0.509933975,609,Percentage of donors,Percentage of total donors,10,NL,
24,24,Statut d'immigration,Né.e au Canada,2018,dcit2_1/fg1fgiv,0.864222706,1.531760117,0.8360553959999999,0.888197749,950,Percentage of donors,Percentage of total donors,10,NL,
25,25,Statut d'immigration,Naturalisé.e,2018,dcit2_2/fg1fgiv,0.007446204,32.45997379,0.003930271,0.014063005,14,Percentage of donors,Percentage of total donors,10,NL,Ã
26,26,Statut d'immigration,Unknown,2018,dcit2_3/fg1fgiv,0.123838064,10.26047391,0.100954956,0.151036635,131,Percentage of donors,Percentage of total donors,10,NL,
27,27,Statut d'immigration,Non canadien.ne,2018,dcit2_4/fg1fgiv,0.004493026,57.14203379,0.001459102,0.013748552,4,Percentage of donors,Percentage of total donors,10,NL,Ã
28,28,Situation d'activité,Employé.e,2018,dlfs_1/fg1fgiv,0.463226801,3.816913306,0.428722032,0.498087358,532,Percentage of donors,Percentage of total donors,10,NL,
29,29,Situation d'activité,Au chômage,2018,dlfs_2/fg1fgiv,0.022152721,28.87914318,0.012522317,0.038897733,21,Percentage of donors,Percentage of total donors,10,NL,Ã
30,30,Situation d'activité,Pas dans la population active,2018,dlfs_3/fg1fgiv,0.354889238,4.478880544,0.324312523,0.386698924,381,Percentage of donors,Percentage of total donors,10,NL,
31,31,Situation d'activité,Unable to determine,2018,dlfs_4/fg1fgiv,0.15973124,8.603831023,0.134539457,0.188612054,165,Percentage of donors,Percentage of total donors,10,NL,
32,32,État civil,Marié.e/union de fait,2018,marstat2_1/fg1fgiv,0.610802695,2.58682674,0.579348891,0.641360505,689,Percentage of donors,Percentage of total donors,10,NL,
33,33,État civil,Veuf.ve,2018,marstat2_2/fg1fgiv,0.06803675599999999,12.62888572,0.052976206,0.086985588,99,Percentage of donors,Percentage of total donors,10,NL,
34,34,État civil,Séparé.e/divorcé.e,2018,marstat2_3/fg1fgiv,0.261515825,5.234571579,0.235525511,0.28928887,218,Percentage of donors,Percentage of total donors,10,NL,
35,35,État civil,"Célibataire, jamais marié.e",2018,marstat2_4/fg1fgiv,0.059644723,12.96127166,0.046147915,0.076771214,93,Percentage of donors,Percentage of total donors,10,NL,
36,36,État civil (original),Marié.e,2018,marstat_1/fg1fgiv,0.515782741,2.999604739,0.485364798,0.546084191,595,Percentage of donors,Percentage of total donors,10,NL,
37,37,État civil (original),Union de fait,2018,marstat_2/fg1fgiv,0.095019954,12.33386949,0.074358061,0.120674684,94,Percentage of donors,Percentage of total donors,10,NL,
38,38,État civil (original),Veuf.ve,2018,marstat_3/fg1fgiv,0.059644723,12.96127166,0.046147915,0.076771214,93,Percentage of donors,Percentage of total donors,10,NL,
39,39,État civil (original),Séparé.e,2018,marstat_4/fg1fgiv,0.018059261,30.44790027,0.009901773,0.032715162,24,Percentage of donors,Percentage of total donors,10,NL,Ã
40,40,État civil (original),divorcé.e,2018,marstat_5/fg1fgiv,0.049977495,14.65798117,0.037396977000000005,0.066497797,75,Percentage of donors,Percentage of total donors,10,NL,
41,41,État civil (original),"Célibataire, jamais marié.e",2018,marstat_6/fg1fgiv,0.261515825,5.234571579,0.235525511,0.28928887,218,Percentage of donors,Percentage of total donors,10,NL,
42,42,Catégorie de revenu personnel,Moins de 25 000 $,2018,incg2_1/fg1fgiv,0.39369078,3.927749031,0.3637554,0.424446244,316,Percentage of donors,Percentage of total donors,10,NL,
43,43,Catégorie de revenu personnel,25 000 $ à 49 999 $,2018,incg2_2/fg1fgiv,0.288911262,5.113306955,0.260772567,0.318776918,336,Percentage of donors,Percentage of total donors,10,NL,
44,44,Catégorie de revenu personnel,50 000 $ a 74 999 $,2018,incg2_3/fg1fgiv,0.15888649400000002,6.765129696,0.138887583,0.18115929100000006,214,Percentage of donors,Percentage of total donors,10,NL,
45,45,Catégorie de revenu personnel,75 000 $ à 99 999 $,2018,incg2_4/fg1fgiv,0.088939697,8.891424108999999,0.074578582,0.105750226,134,Percentage of donors,Percentage of total donors,10,NL,
46,46,Catégorie de revenu personnel,100 000 $ à 124 999 $,2018,incg2_5/fg1fgiv,0.032445799,17.60143469,0.022918716,0.045747771,44,Percentage of donors,Percentage of total donors,10,NL,*
47,47,Catégorie de revenu personnel,125 000 $ et plus,2018,incg2_6/fg1fgiv,0.037125968,15.81831285,0.027162637000000003,0.050553966,55,Percentage of donors,Percentage of total donors,10,NL,
48,48,Groupe d'âge,15 à 24 ans,2018,agegr10_1/fg1fgiv,0.14326557199999998,2.38e-06,0.143265565,0.143265578,38,Percentage of donors,Percentage of total donors,11,PE,
49,49,Groupe d'âge,25 à 34 ans,2018,agegr10_2/fg1fgiv,0.139626785,5.5e-07,0.139626784,0.139626787,79,Percentage of donors,Percentage of total donors,11,PE,
50,50,Groupe d'âge,35 à 44 ans,2018,agegr10_3/fg1fgiv,0.143193947,1.5e-06,0.14319394300000002,0.143193952,98,Percentage of donors,Percentage of total donors,11,PE,
51,51,Groupe d'âge,45 à 54 ans,2018,agegr10_4/fg1fgiv,0.168162061,8.990000000000002e-07,0.168162058,0.16816206399999994,105,Percentage of donors,Percentage of total donors,11,PE,
52,52,Groupe d'âge,55 à 64 ans,2018,agegr10_5/fg1fgiv,0.178627858,3.49e-06,0.178627845,0.17862787,171,Percentage of donors,Percentage of total donors,11,PE,
53,53,Groupe d'âge,65 à 74 ans,2018,agegr10_6/fg1fgiv,0.145003106,3.08e-06,0.145003098,0.145003115,153,Percentage of donors,Percentage of total donors,11,PE,
54,54,Groupe d'âge,75 ans et plus,2018,agegr10_7/fg1fgiv,0.08212067,3.39e-06,0.082120665,0.082120675,96,Percentage of donors,Percentage of total donors,11,PE,
55,55,Éducation,Sans diplôme d'études secondaires,2018,dh1ged_1/fg1fgiv,0.092926111,15.01577083,0.06890321,0.124207242,68,Percentage of donors,Percentage of total donors,11,PE,
56,56,Éducation,Diplôme d'études secondaires,2018,dh1ged_2/fg1fgiv,0.282590888,7.704753959,0.24183398,0.327251812,155,Percentage of donors,Percentage of total donors,11,PE,
57,57,Éducation,Diplôme post-secondaire,2018,dh1ged_3/fg1fgiv,0.350218179,6.517643785,0.306793775,0.39627536,236,Percentage of donors,Percentage of total donors,11,PE,
58,58,Éducation,Diplôme universtaire,2018,dh1ged_4/fg1fgiv,0.274264822,6.821227166,0.239075235,0.312506765,197,Percentage of donors,Percentage of total donors,11,PE,
59,59,Catégorie de revenu familial,Moins de 25 000 $,2018,famincg2_1/fg1fgiv,0.110456066,13.44524866,0.08447408599999999,0.143179637,84,Percentage of donors,Percentage of total donors,11,PE,
60,60,Catégorie de revenu familial,25 000 $ à 49 999 $,2018,famincg2_2/fg1fgiv,0.175387794,8.723026312,0.14732361900000002,0.207497061,157,Percentage of donors,Percentage of total donors,11,PE,
61,61,Catégorie de revenu familial,50 000 $ a 74 999 $,2018,famincg2_3/fg1fgiv,0.142031514,10.72720624,0.114643007,0.174672298,127,Percentage of donors,Percentage of total donors,11,PE,
62,62,Catégorie de revenu familial,75 000 $ à 99 999 $,2018,famincg2_4/fg1fgiv,0.283199966,8.494736877000001,0.238398291,0.332742664,182,Percentage of donors,Percentage of total donors,11,PE,
63,63,Catégorie de revenu familial,100 000 $ à 124 999 $,2018,famincg2_5/fg1fgiv,0.079064278,15.43986636,0.058166307,0.106620495,58,Percentage of donors,Percentage of total donors,11,PE,
64,64,Catégorie de revenu familial,125 000 $ et plus,2018,famincg2_6/fg1fgiv,0.209860382,8.394197195,0.17733727,0.246560471,132,Percentage of donors,Percentage of total donors,11,PE,
65,65,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2018,ree_02_1/fg1fgiv,0.209864221,9.05731547,0.17494771399999998,0.249640885,164,Percentage of donors,Percentage of total donors,11,PE,
66,66,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2018,ree_02_2/fg1fgiv,0.098380195,15.10658313,0.07279408400000001,0.131682256,65,Percentage of donors,Percentage of total donors,11,PE,
67,67,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2018,ree_02_3/fg1fgiv,0.098957097,14.74546871,0.073754949,0.131547804,67,Percentage of donors,Percentage of total donors,11,PE,
68,68,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2018,ree_02_4/fg1fgiv,0.138738292,12.87108525,0.107223035,0.177673136,86,Percentage of donors,Percentage of total donors,11,PE,
69,69,Fréquence de la fréquentation religieuse,Pas du tout,2018,ree_02_5/fg1fgiv,0.454060195,5.408544326,0.40638721,0.5025907079999999,306,Percentage of donors,Percentage of total donors,11,PE,
70,70,Genre,Hommes,2018,gndr_1/fg1fgiv,0.489639947,0.133039631,0.48836017,0.490919861,325,Percentage of donors,Percentage of total donors,11,PE,
71,71,Genre,Femmes,2018,gndr_2/fg1fgiv,0.510360053,0.127640333,0.50908012,0.51163985,415,Percentage of donors,Percentage of total donors,11,PE,
72,72,Statut d'immigration,Né.e au Canada,2018,dcit2_1/fg1fgiv,0.8379544640000001,2.184028712,0.79871526,0.870781776,645,Percentage of donors,Percentage of total donors,11,PE,
73,73,Statut d'immigration,Naturalisé.e,2018,dcit2_2/fg1fgiv,0.034154599,29.23220741,0.019138163,0.06022993,19,Percentage of donors,Percentage of total donors,11,PE,Ã
74,74,Statut d'immigration,Unknown,2018,dcit2_3/fg1fgiv,0.101688222,14.99774456,0.07539504,0.135804068,67,Percentage of donors,Percentage of total donors,11,PE,
75,75,Statut d'immigration,Non canadien.ne,2018,dcit2_4/fg1fgiv,0.026202714,38.68542807,0.012178235,0.055470879,9,Percentage of donors,Percentage of total donors,11,PE,Ã
76,76,Situation d'activité,Employé.e,2018,dlfs_1/fg1fgiv,0.5444104989999999,4.105263778,0.50026819,0.5878658760000001,367,Percentage of donors,Percentage of total donors,11,PE,
77,77,Situation d'activité,Au chômage,2018,dlfs_2/fg1fgiv,0.017211061,34.28037416,0.008747943000000001,0.033584348,12,Percentage of donors,Percentage of total donors,11,PE,Ã
78,78,Situation d'activité,Pas dans la population active,2018,dlfs_3/fg1fgiv,0.296854766,5.7867922720000005,0.264246204,0.331673317,283,Percentage of donors,Percentage of total donors,11,PE,
79,79,Situation d'activité,Unable to determine,2018,dlfs_4/fg1fgiv,0.14152367300000002,13.05224282,0.108960106,0.181833145,78,Percentage of donors,Percentage of total donors,11,PE,
80,80,État civil,Marié.e/union de fait,2018,marstat2_1/fg1fgiv,0.578380008,3.129325981,0.5424729660000001,0.61347693,426,Percentage of donors,Percentage of total donors,11,PE,
81,81,État civil,Veuf.ve,2018,marstat2_2/fg1fgiv,0.080360764,13.53402831,0.061422065,0.104488874,85,Percentage of donors,Percentage of total donors,11,PE,
82,82,État civil,Séparé.e/divorcé.e,2018,marstat2_3/fg1fgiv,0.283320295,5.096339324,0.255828727,0.312525444,150,Percentage of donors,Percentage of total donors,11,PE,
83,83,État civil,"Célibataire, jamais marié.e",2018,marstat2_4/fg1fgiv,0.057938932,12.17637372,0.045536923,0.073458677,79,Percentage of donors,Percentage of total donors,11,PE,
84,84,État civil (original),Marié.e,2018,marstat_1/fg1fgiv,0.500904745,3.862860061,0.462956766,0.538842304,371,Percentage of donors,Percentage of total donors,11,PE,
85,85,État civil (original),Union de fait,2018,marstat_2/fg1fgiv,0.077475263,16.03698592,0.05632207,0.105683353,55,Percentage of donors,Percentage of total donors,11,PE,
86,86,État civil (original),Veuf.ve,2018,marstat_3/fg1fgiv,0.057938932,12.17637372,0.045536923,0.073458677,79,Percentage of donors,Percentage of total donors,11,PE,
87,87,État civil (original),Séparé.e,2018,marstat_4/fg1fgiv,0.033366594,22.74693954,0.021277365,0.051959939,29,Percentage of donors,Percentage of total donors,11,PE,Ã
88,88,État civil (original),divorcé.e,2018,marstat_5/fg1fgiv,0.04699417,16.90056397,0.033633517,0.065303582,56,Percentage of donors,Percentage of total donors,11,PE,*
89,89,État civil (original),"Célibataire, jamais marié.e",2018,marstat_6/fg1fgiv,0.283320295,5.096339324,0.255828727,0.312525444,150,Percentage of donors,Percentage of total donors,11,PE,
90,90,Catégorie de revenu personnel,Moins de 25 000 $,2018,incg2_1/fg1fgiv,0.398919113,3.519985541,0.371677585,0.426801016,219,Percentage of donors,Percentage of total donors,11,PE,
91,91,Catégorie de revenu personnel,25 000 $ à 49 999 $,2018,incg2_2/fg1fgiv,0.325711746,4.769431047,0.295959117,0.35693898700000004,268,Percentage of donors,Percentage of total donors,11,PE,
92,92,Catégorie de revenu personnel,50 000 $ a 74 999 $,2018,incg2_3/fg1fgiv,0.16188060199999998,9.215355157000001,0.134664834,0.19336758,145,Percentage of donors,Percentage of total donors,11,PE,
93,93,Catégorie de revenu personnel,75 000 $ à 99 999 $,2018,incg2_4/fg1fgiv,0.08396742199999999,12.03164457,0.066132177,0.106066361,83,Percentage of donors,Percentage of total donors,11,PE,
94,94,Catégorie de revenu personnel,100 000 $ à 124 999 $,2018,incg2_5/fg1fgiv,0.01977086,29.03541638,0.011145098,0.034837349,15,Percentage of donors,Percentage of total donors,11,PE,Ã
95,95,Catégorie de revenu personnel,125 000 $ et plus,2018,incg2_6/fg1fgiv,0.009750258,38.83784853,0.004535692,0.020834401,10,Percentage of donors,Percentage of total donors,11,PE,Ã
96,96,Groupe d'âge,15 à 24 ans,2018,agegr10_1/fg1fgiv,0.13966556800000002,1.42e-07,0.121941818,0.159497455,43,Percentage of donors,Percentage of total donors,12,NS,
97,97,Groupe d'âge,25 à 34 ans,2018,agegr10_2/fg1fgiv,0.14641610800000002,7.47e-07,0.128636319,0.16618469,90,Percentage of donors,Percentage of total donors,12,NS,
98,98,Groupe d'âge,35 à 44 ans,2018,agegr10_3/fg1fgiv,0.141134596,4.36e-06,0.141134584,0.141134608,149,Percentage of donors,Percentage of total donors,12,NS,
99,99,Groupe d'âge,45 à 54 ans,2018,agegr10_4/fg1fgiv,0.15766782699999998,4.27e-06,0.15766782,0.157667834,171,Percentage of donors,Percentage of total donors,12,NS,
100,100,Groupe d'âge,55 à 64 ans,2018,agegr10_5/fg1fgiv,0.183426614,2.08e-06,0.183426605,0.183426623,270,Percentage of donors,Percentage of total donors,12,NS,
101,101,Groupe d'âge,65 à 74 ans,2018,agegr10_6/fg1fgiv,0.140922545,5.42e-06,0.14092254099999998,0.140922548,255,Percentage of donors,Percentage of total donors,12,NS,
102,102,Groupe d'âge,75 ans et plus,2018,agegr10_7/fg1fgiv,0.090766742,4.03e-06,0.090766741,0.090766744,125,Percentage of donors,Percentage of total donors,12,NS,
103,103,Éducation,Sans diplôme d'études secondaires,2018,dh1ged_1/fg1fgiv,0.123769609,10.06584006,0.099891274,0.152389535,109,Percentage of donors,Percentage of total donors,12,NS,
104,104,Éducation,Diplôme d'études secondaires,2018,dh1ged_2/fg1fgiv,0.291255019,5.966913639,0.251818999,0.334108999,248,Percentage of donors,Percentage of total donors,12,NS,
105,105,Éducation,Diplôme post-secondaire,2018,dh1ged_3/fg1fgiv,0.35613115100000003,5.116767714,0.315947438,0.398448694,352,Percentage of donors,Percentage of total donors,12,NS,
106,106,Éducation,Diplôme universtaire,2018,dh1ged_4/fg1fgiv,0.228844221,6.615336117000001,0.201480536,0.25872015600000003,289,Percentage of donors,Percentage of total donors,12,NS,
107,107,Catégorie de revenu familial,Moins de 25 000 $,2018,famincg2_1/fg1fgiv,0.127858373,10.42003575,0.102169454,0.158863492,128,Percentage of donors,Percentage of total donors,12,NS,
108,108,Catégorie de revenu familial,25 000 $ à 49 999 $,2018,famincg2_2/fg1fgiv,0.193701432,6.9263375510000005,0.167724818,0.222625055,229,Percentage of donors,Percentage of total donors,12,NS,
109,109,Catégorie de revenu familial,50 000 $ a 74 999 $,2018,famincg2_3/fg1fgiv,0.145562986,8.273196732999999,0.119905617,0.17561500000000002,176,Percentage of donors,Percentage of total donors,12,NS,
110,110,Catégorie de revenu familial,75 000 $ à 99 999 $,2018,famincg2_4/fg1fgiv,0.202467372,7.205570827000001,0.173091777,0.235409069,221,Percentage of donors,Percentage of total donors,12,NS,
111,111,Catégorie de revenu familial,100 000 $ à 124 999 $,2018,famincg2_5/fg1fgiv,0.094018121,10.788215199999998,0.073627822,0.119327876,104,Percentage of donors,Percentage of total donors,12,NS,
112,112,Catégorie de revenu familial,125 000 $ et plus,2018,famincg2_6/fg1fgiv,0.236391716,6.753408599999998,0.204120387,0.272021301,245,Percentage of donors,Percentage of total donors,12,NS,
113,113,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2018,ree_02_1/fg1fgiv,0.127788974,8.24544178,0.106274354,0.152913888,163,Percentage of donors,Percentage of total donors,12,NS,
114,114,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2018,ree_02_2/fg1fgiv,0.064617961,13.33424766,0.048439656,0.085712925,81,Percentage of donors,Percentage of total donors,12,NS,
115,115,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2018,ree_02_3/fg1fgiv,0.075812535,12.28050181,0.057505346,0.099333672,84,Percentage of donors,Percentage of total donors,12,NS,
116,116,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2018,ree_02_4/fg1fgiv,0.170301667,8.922682223999999,0.137664269,0.208803156,152,Percentage of donors,Percentage of total donors,12,NS,
117,117,Fréquence de la fréquentation religieuse,Pas du tout,2018,ree_02_5/fg1fgiv,0.5614788620000001,3.718255949,0.517023041,0.604969182,539,Percentage of donors,Percentage of total donors,12,NS,
118,118,Genre,Hommes,2018,gndr_1/fg1fgiv,0.482182864,0.596575333,0.473476406,0.490900155,470,Percentage of donors,Percentage of total donors,12,NS,
119,119,Genre,Femmes,2018,gndr_2/fg1fgiv,0.517817136,0.586330826,0.509099837,0.526523603,633,Percentage of donors,Percentage of total donors,12,NS,
120,120,Statut d'immigration,Né.e au Canada,2018,dcit2_1/fg1fgiv,0.860443145,1.4954122019999998,0.83349761,0.8836367970000001,940,Percentage of donors,Percentage of total donors,12,NS,
121,121,Statut d'immigration,Naturalisé.e,2018,dcit2_2/fg1fgiv,0.060916765,35.11746646,0.045970245,0.080313813,65,Percentage of donors,Percentage of total donors,12,NS,Ã
122,122,Statut d'immigration,Unknown,2018,dcit2_3/fg1fgiv,0.068081704,13.49921907,0.05290619,0.08720931300000001,88,Percentage of donors,Percentage of total donors,12,NS,
123,123,Statut d'immigration,Non canadien.ne,2018,dcit2_4/fg1fgiv,0.010558386,45.30971801,0.004304329,0.025665171,10,Percentage of donors,Percentage of total donors,12,NS,Ã
124,124,Situation d'activité,Employé.e,2018,dlfs_1/fg1fgiv,0.533668731,2.787843355,0.498714502,0.568295467,538,Percentage of donors,Percentage of total donors,12,NS,
125,125,Situation d'activité,Au chômage,2018,dlfs_2/fg1fgiv,0.037945499,40.57934879,0.022837078,0.062410866,22,Percentage of donors,Percentage of total donors,12,NS,Ã
126,126,Situation d'activité,Pas dans la population active,2018,dlfs_3/fg1fgiv,0.353875528,4.044498653,0.31943866,0.389897957,452,Percentage of donors,Percentage of total donors,12,NS,
127,127,Situation d'activité,Unable to determine,2018,dlfs_4/fg1fgiv,0.07451024099999999,12.14016017,0.056750205,0.097255231,91,Percentage of donors,Percentage of total donors,12,NS,
128,128,État civil,Marié.e/union de fait,2018,marstat2_1/fg1fgiv,0.59691709,2.496167454,0.562371917,0.630526911,655,Percentage of donors,Percentage of total donors,12,NS,
129,129,État civil,Veuf.ve,2018,marstat2_2/fg1fgiv,0.076989744,9.321198965,0.062866717,0.09396738,143,Percentage of donors,Percentage of total donors,12,NS,
130,130,État civil,Séparé.e/divorcé.e,2018,marstat2_3/fg1fgiv,0.272772213,5.333501893999999,0.243210682,0.304481232,194,Percentage of donors,Percentage of total donors,12,NS,
131,131,État civil,"Célibataire, jamais marié.e",2018,marstat2_4/fg1fgiv,0.053320952000000005,10.76280425,0.041599071,0.068111114,111,Percentage of donors,Percentage of total donors,12,NS,
132,132,État civil (original),Marié.e,2018,marstat_1/fg1fgiv,0.499497422,2.909283536,0.466060257,0.532939084,563,Percentage of donors,Percentage of total donors,12,NS,
133,133,État civil (original),Union de fait,2018,marstat_2/fg1fgiv,0.097419668,11.01633155,0.075544584,0.124774077,92,Percentage of donors,Percentage of total donors,12,NS,
134,134,État civil (original),Veuf.ve,2018,marstat_3/fg1fgiv,0.053320952000000005,10.76280425,0.041599071,0.068111114,111,Percentage of donors,Percentage of total donors,12,NS,
135,135,État civil (original),Séparé.e,2018,marstat_4/fg1fgiv,0.029970012,17.02537892,0.020160608,0.044336341,43,Percentage of donors,Percentage of total donors,12,NS,*
136,136,État civil (original),divorcé.e,2018,marstat_5/fg1fgiv,0.047019732,12.43715176,0.037304623,0.059109567,100,Percentage of donors,Percentage of total donors,12,NS,
137,137,État civil (original),"Célibataire, jamais marié.e",2018,marstat_6/fg1fgiv,0.272772213,5.333501893999999,0.243210682,0.304481232,194,Percentage of donors,Percentage of total donors,12,NS,
138,138,Catégorie de revenu personnel,Moins de 25 000 $,2018,incg2_1/fg1fgiv,0.410955153,2.786347765,0.384303376,0.438139957,331,Percentage of donors,Percentage of total donors,12,NS,
139,139,Catégorie de revenu personnel,25 000 $ à 49 999 $,2018,incg2_2/fg1fgiv,0.297562677,4.089058722,0.273114475,0.32322622,346,Percentage of donors,Percentage of total donors,12,NS,
140,140,Catégorie de revenu personnel,50 000 $ a 74 999 $,2018,incg2_3/fg1fgiv,0.158671387,6.582599964,0.138282914,0.181433017,217,Percentage of donors,Percentage of total donors,12,NS,
141,141,Catégorie de revenu personnel,75 000 $ à 99 999 $,2018,incg2_4/fg1fgiv,0.082335155,9.799777651,0.068662741,0.098442308,123,Percentage of donors,Percentage of total donors,12,NS,
142,142,Catégorie de revenu personnel,100 000 $ à 124 999 $,2018,incg2_5/fg1fgiv,0.022112491,19.88064649,0.015105201,0.032263969,34,Percentage of donors,Percentage of total donors,12,NS,*
143,143,Catégorie de revenu personnel,125 000 $ et plus,2018,incg2_6/fg1fgiv,0.028363137000000007,19.20201832,0.020066876,0.039949497,52,Percentage of donors,Percentage of total donors,12,NS,*
144,144,Groupe d'âge,15 à 24 ans,2018,agegr10_1/fg1fgiv,0.129457072,6.835419009,0.129457071,0.129457072,54,Percentage of donors,Percentage of total donors,13,NB,
145,145,Groupe d'âge,25 à 34 ans,2018,agegr10_2/fg1fgiv,0.13412286199999998,6.520270632000001,0.13412286,0.134122864,92,Percentage of donors,Percentage of total donors,13,NB,
146,146,Groupe d'âge,35 à 44 ans,2018,agegr10_3/fg1fgiv,0.145643317,4.22e-06,0.145643305,0.14564333,163,Percentage of donors,Percentage of total donors,13,NB,
147,147,Groupe d'âge,45 à 54 ans,2018,agegr10_4/fg1fgiv,0.166014559,2.19e-06,0.166014545,0.166014573,181,Percentage of donors,Percentage of total donors,13,NB,
148,148,Groupe d'âge,55 à 64 ans,2018,agegr10_5/fg1fgiv,0.186776545,2.59e-06,0.186776537,0.186776552,249,Percentage of donors,Percentage of total donors,13,NB,
149,149,Groupe d'âge,65 à 74 ans,2018,agegr10_6/fg1fgiv,0.144409158,1.18e-06,0.144409142,0.144409173,228,Percentage of donors,Percentage of total donors,13,NB,
